id,name,size,url,title,description,min_cpu,min_gpu,min_ram,rec_cpu,rec_gpu,rec_ram,rating,reviews_count,downloads,views,categories
942,spec ops the line,N/A,https://www.wifi4games.com/pc_games/specopstheline.html,تحميل لعبة spec ops the line الحرب و القتال في دبي,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
943,serious Sam2,N/A,https://www.wifi4games.com/pc_games/seriousSam2.html,تحميل الاصدار الثاني من لعبة سام الخطير سايرس سام serious Sam2,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
944,IGI 1,N/A,https://www.wifi4games.com/pc_games/IGI1.html,تحميل لعبة اي جي اي الجزء الاول IGI 1  كاملة,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
945,Neighbours From Hell,N/A,https://www.wifi4games.com/pc_games/Neighbours_From_Hell.html,تحميل لعبة الجار المزعج الجزء الاول Neighbours From Hell,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
946,Xmen,N/A,https://www.wifi4games.com/pc_games/Xmen.html,تحميل لعبة Xmen,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
947,Offroad Racers,N/A,https://www.wifi4games.com/pc_games/Offroad_Racers_47.html,تحميل لعبة سباق السيارات الخفيفة والممتعة Offroad Racers,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
948,madagascar escape 2 africa,N/A,https://www.wifi4games.com/pc_games/madagascar_escape_2.html,تحميل لعبة مدغشقر الهروب إلى إفريقيا madagascar escape 2 africa game,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
949,Need for Speed Carbon,N/A,https://www.wifi4games.com/pc_games/Need_for_Speed_Carbon.html,تحميل لعبة السباق والسرعة Need for Speed Carbon,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
950,king of the Road,N/A,https://www.wifi4games.com/pc_games/king_of_the_Road.html,تحميل لعبة الشاحنات king of the Road,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
951,Combat Task Force 121,N/A,https://www.wifi4games.com/pc_games/Combat_2.html,تحميل لعبة كومبات تاسك Combat: Task Force 121,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
952,Iron Man,N/A,https://www.wifi4games.com/pc_games/Iron_Man.html,تحميل لعبة  Iron Man,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
953,Serious Sam 3,N/A,https://www.wifi4games.com/pc_games/Serious_Sam_3.html,تحميل لعبة سيريوس سام 3 Serious Sam 3 BFE,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
954,Goat Simulator,N/A,https://www.wifi4games.com/pc_games/Goat_Simulator.html,تحميل لعبة الماعز الجنونية Goat Simulator,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
955,spider man,N/A,https://www.wifi4games.com/pc_games/Spider-Man_3.html,تحميل لعبة سبايدر مان الرجل العنكبوت الجزء الثالث Spider-Man 3,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
956,Apache Air Assault,N/A,https://www.wifi4games.com/pc_games/Apache_Air_Assault.html,تحميل لعبة المروحيات الحربية الأباتشي Apache Air Assault,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
957,GTA Aleppo City,N/A,https://www.wifi4games.com/pc_games/GTA_Aleppo_City.html,تحميل لعبة جيتا حلب GTA Aleppo City,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
958,x-men origins wolverine,N/A,https://www.wifi4games.com/pc_games/x-men_origins_wolverine.html,تحميل لعبة الخيال العلمي x-men origins wolverine,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
959,Harry Potter and the Deathly Hallows 2,N/A,https://www.wifi4games.com/pc_games/Harry_Potter_and_the_Deathly_Hallows.html,تحميل لعبة السحر والتشويق هاري بوتر Harry Potter and the Deathly Hallows 2,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
960,mafia 2,N/A,https://www.wifi4games.com/pc_games/mafia_2.html,تحميل لعبة mafia 2 الاسطورية,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
961,Evil Dead Regeneration,N/A,https://www.wifi4games.com/pc_games/Evil_Dead_Regeneration.html,تحميل لعبة الرعب وقتال الزومبي  Evil Dead Regeneration,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
962,Worms 3D,N/A,https://www.wifi4games.com/pc_games/worms_3D.html,تحميل لعبة حرب الديدان  Worms 3D,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
963,Need For Speed Most Wanted 2012,N/A,https://www.wifi4games.com/pc_games/Need_For_Speed_Most_Wanted_2012.html,السباق والسرعة بلعبة  Need For Speed Most Wanted 2012,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
964,The suffering,N/A,https://www.wifi4games.com/pc_games/The_suffering.html,لعبة الرعب والاثارة The suffering,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
965,PES 2015,N/A,https://www.wifi4games.com/pc_games/Pro_Evolution_Soccer_2015.html,تحميل لعبة Pro Evolution Soccer 2015,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
966,Crysis 2,N/A,https://www.wifi4games.com/pc_games/Crysis_2.html,تحميل لعبة الاكشن والمهمات Crysis 2,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
967,Blur,N/A,https://www.wifi4games.com/pc_games/download_Blur_pc.html,تحميل لعبة سباق السيارات الخطير Blur,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
968,G-FOREC,N/A,https://www.wifi4games.com/pc_games/G-FOREC.html,لعبة الاكشن المغامرة G-FOREC للفيلم الشهير,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
969,Battlefield 2142,N/A,https://www.wifi4games.com/pc_games/Battlefield_2142.html,تحميل لعبة الاكشن Battlefield 2142,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
970,Dead Island,N/A,https://www.wifi4games.com/pc_games/Dead_Island.html,تحميل لعبة الزومبي Dead Island,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
971,I am bread,N/A,https://www.wifi4games.com/pc_games/I_am_bread.html,تحميل اللعبة الخفيفة والمسلية I am bread,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
972,2 Red Alert,N/A,https://www.wifi4games.com/pc_games/2_Red_Alert.html,تحميل لعبة ريد اليرت 2 Red Alert,ليصلك كل جديد تابع قناتنا على تيليجرام,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"اكشن, قتال, استراتيجية, رعب, مغامرات, السباق والسيارات, محاكاة الواقع, رياضة, ذكاء, تصويب, العاب قديمة, خفيفة و مسلية, خيال علمي, نجاة"
